name,category,lat,lon,district,street,price,popularity,characteristic,region
SK Jewellery,jewelry_store,1.3735746,103.9486414,PASIR RIS,Pasir Ris Central,11.71 - 19.74,2,"#retail, #shopping",EAST
GMT Jewellers,jewelry_store,1.306353,103.8518973,ROCHOR,Serangoon Road;Dunlop Street,24.50 - 31.16,5,"#retail, #shopping",CENTRAL
Ishtara,jewelry_store,1.3072255,103.8520788,ROCHOR,Serangoon Road,11.73 - 21.25,5,"#retail, #shopping",CENTRAL
Soon Huat Goldsmith,jewelry_store,1.3071499,103.8524758,ROCHOR,Serangoon Road,23.84 - 32.58,4,"#retail, #shopping",CENTRAL
Selvasegara,jewelry_store,1.3071928,103.8524921,ROCHOR,Serangoon Road,17.22 - 26.74,2,"#retail, #shopping",CENTRAL
RST,jewelry_store,1.3073934,103.8521892,ROCHOR,Serangoon Road,21.71 - 29.34,3,"#luxury, #shopping",CENTRAL
Arthesdam,jewelry_store,1.3075439,103.8522882,ROCHOR,Serangoon Road,28.87 - 36.91,2,"#retail, #shopping",CENTRAL
GRT,jewelry_store,1.3076361,103.8523489,ROCHOR,Serangoon Road,21.39 - 26.91,1,"#retail, #shopping",CENTRAL
Kamala Jewellers,jewelry_store,1.3062692,103.851506,ROCHOR,Serangoon Road,10.14 - 18.62,2,"#retail, #shopping",CENTRAL
Golden Villa,jewelry_store,1.3063331,103.8515525,ROCHOR,Serangoon Road,18.90 - 28.15,1,"#retail, #shopping",CENTRAL
Abiraame,jewelry_store,1.3063626,103.8515741,ROCHOR,Serangoon Road,27.38 - 33.26,1,"#retail, #shopping",CENTRAL
Chennai,jewelry_store,1.3063906,103.8515943,ROCHOR,Serangoon Road,19.49 - 25.82,3,"#retail, #shopping",CENTRAL
Alka,jewelry_store,1.3065266,103.8516479,ROCHOR,Serangoon Road,12.27 - 19.94,4,"#retail, #shopping",CENTRAL
Abiraame,jewelry_store,1.3067932,103.8518476,ROCHOR,Serangoon Road,26.63 - 31.79,2,"#retail, #shopping",CENTRAL
Kamala Jewellers,jewelry_store,1.3068932,103.8518404,ROCHOR,Serangoon Road,13.31 - 20.07,1,"#retail, #shopping",CENTRAL
Arthesdam,jewelry_store,1.3069256,103.8518684,ROCHOR,Serangoon Road,13.09 - 22.52,2,"#retail, #shopping",CENTRAL
Malabar,jewelry_store,1.307078,103.8519816,ROCHOR,Serangoon Road,13.34 - 18.88,4,"#retail, #shopping",CENTRAL
Malabar,jewelry_store,1.309888,103.8551067,ROCHOR,Syed Alwi Road,11.26 - 16.40,4,"#retail, #shopping",CENTRAL
Joyalukkas,jewelry_store,1.3124157,103.8561334,KALLANG,Serangoon Road,26.77 - 34.06,1,"#retail, #shopping",CENTRAL
Books Kinokuniya Bugis Junction Store,bookstore,1.299605,103.8554852,DOWNTOWN CORE,Victoria Street,20.17 - 25.17,4,"#general, #local",CENTRAL
Kinokuniya,bookstore,1.3031381,103.8340384,ORCHARD,Orchard Road,26.31 - 35.79,3,"#general, #local",CENTRAL
Wonderific Comics,bookstore,1.3102732,103.7954323,QUEENSTOWN,Holland Avenue,13.62 - 20.86,3,"#general, #local",CENTRAL
Popular,bookstore,1.3387585,103.7787493,BUKIT TIMAH,Jalan Anak Bukit,24.40 - 31.18,5,"#general, #local",CENTRAL
Katong Catholic Book Centre,bookstore,1.3068188,103.9064897,MARINE PARADE,East Coast Road,22.01 - 30.86,3,"#general, #local",CENTRAL
Seng Yew Book Store,bookstore,1.3120349,103.9050257,MARINE PARADE,Koon Seng Road,19.19 - 25.64,5,"#general, #local",CENTRAL
Popular,bookstore,1.3923982,103.8951571,SENGKANG,Sengkang Square,20.30 - 29.46,5,"#general, #local",NORTH-EAST
Wardah Books,bookstore,1.301666,103.85951,ROCHOR,Bussorah Street,12.39 - 19.05,1,"#general, #local",CENTRAL
NUS Co-op,bookstore,1.3190126,103.8167708,TANGLIN,Bukit Timah Road,26.83 - 36.65,5,"#general, #local",CENTRAL
Popular,bookstore,1.3505158,103.8722286,SERANGOON,Serangoon Central,16.14 - 25.95,1,"#general, #local",NORTH-EAST
Popular,bookstore,1.2645912,103.8210569,BUKIT MERAH,Harbourfront Walk,21.11 - 31.04,3,"#general, #local",CENTRAL
Epigram Books,bookstore,1.3429897,103.8459426,TOA PAYOH,Toa Payoh North,25.43 - 33.58,3,"#general, #local",CENTRAL
Basheer Graphic Books,bookstore,1.2966377,103.8536159,DOWNTOWN CORE,Bain Street,26.19 - 35.52,2,"#general, #local",CENTRAL
Littered with Books,bookstore,1.2795649,103.8434372,OUTRAM,Duxton Road,14.56 - 23.49,2,"#general, #local",CENTRAL
The Moon,bookstore,1.2838124,103.8450699,OUTRAM,Mosque Street,20.67 - 30.45,3,"#general, #local",CENTRAL
Maha Yu Yi,bookstore,1.2967212,103.8539554,DOWNTOWN CORE,Bain Street,28.05 - 36.49,2,"#general, #local",CENTRAL
Popular,bookstore,1.3525113,103.9446213,TAMPINES,Tampines Central 5,20.27 - 27.49,3,"#general, #local",EAST
Popular,bookstore,1.3724087,103.9493453,PASIR RIS,Pasir Ris Central Street 3,23.39 - 32.25,2,"#general, #local",EAST
Pacific Bookstores,bookstore,1.307448,103.7985748,BUKIT TIMAH,Jalan Hitam Manis,13.06 - 18.87,5,"#general, #local",CENTRAL
MPH,bookstore,1.3190391,103.8942312,GEYLANG,Eunos Road 8,15.61 - 21.04,1,"#general, #local",CENTRAL
Popular,bookstore,1.3176946,103.8926952,GEYLANG,Paya Lebar Road,15.36 - 21.13,4,"#general, #local",CENTRAL
Popular,bookstore,1.4361408,103.7862316,WOODLANDS,Woodlands Square,29.71 - 37.43,1,"#general, #local",NORTH
Book Treasure,bookstore,1.3007877,103.8493502,ROCHOR,Selegie Road Parklane Shopping Mall,21.15 - 28.72,3,"#general, #local",CENTRAL
bommoi,bookstore,1.2943519,103.8496298,MUSEUM,Armenian Street,22.00 - 27.83,4,"#general, #local",CENTRAL
Book Bar,bookstore,1.2780429,103.8432318,OUTRAM,Duxton Road,15.50 - 22.12,4,"#general, #local",CENTRAL
Seabreeze Bookshop,bookstore,1.3282709,103.877179,GEYLANG,Tannery Lane,17.07 - 24.05,4,"#general, #local",CENTRAL
Elm Tree Books,bookstore,1.3733984,103.9488176,PASIR RIS,Pasir Ris Central,17.88 - 27.63,2,"#general, #local",EAST
Evernew Book Store,bookstore,1.342277,103.7764845,BUKIT TIMAH,Upper Bukit Timah Road,18.06 - 23.19,5,"#general, #local",CENTRAL
Salaam Media,bookstore,1.3020163,103.8575281,ROCHOR,Victoria Street,15.33 - 24.41,2,"#general, #local",CENTRAL
Popular,bookstore,1.4300627,103.8357976,YISHUN,Northpoint City,17.15 - 24.89,4,"#general, #local",NORTH
Books Without Borders,bookstore,1.2811141,103.8452116,OUTRAM,Erskine Road,24.82 - 32.21,4,"#general, #local",CENTRAL
Wood in the Books,bookstore,1.2823975,103.8303591,BUKIT MERAH,Yong Siak Street,20.46 - 27.28,5,"#general, #local",CENTRAL
Takashimaya,department_store,1.3025211,103.8353202,ORCHARD,Orchard Road,26.54 - 34.18,5,"#lifestyle, #shopping",CENTRAL
Isetan,department_store,1.3055893,103.8316799,ORCHARD,Orchard Road,11.52 - 19.18,4,"#lifestyle, #shopping",CENTRAL
Metro,department_store,1.3040319,103.8359709,ORCHARD,Orchard Road,12.67 - 19.35,4,"#lifestyle, #shopping",CENTRAL
Tangs,department_store,1.3047546,103.8330692,ORCHARD,Orchard Road,23.93 - 31.74,2,"#lifestyle, #shopping",CENTRAL
Metro,department_store,1.4362016,103.7854854,WOODLANDS,Woodlands Square,20.61 - 30.21,4,"#lifestyle, #shopping",NORTH
Isetan,department_store,1.3502242,103.8731544,SERANGOON,Serangoon Central,22.12 - 29.93,3,"#lifestyle, #shopping",NORTH-EAST
Isetan,department_store,1.3524297,103.9451051,TAMPINES,Tampines Central 5,24.23 - 29.53,1,"#lifestyle, #shopping",EAST
OG Peoples Park,department_store,1.2851945,103.8431612,OUTRAM,Upper Cross Street,26.07 - 33.06,3,"#lifestyle, #shopping",CENTRAL
OG,department_store,1.3021872,103.8539002,ROCHOR,Albert Street,17.29 - 23.82,5,"#lifestyle, #shopping",CENTRAL
Oxley bizhub 2,department_store,1.3319936,103.8919347,GEYLANG,Ubi Road 1,26.65 - 36.33,4,"#lifestyle, #shopping",CENTRAL
Kian Joo Vegetarian Food Supply Centre .,department_store,1.3161426,103.8875293,GEYLANG,Geylang East Ave 1,27.11 - 35.18,4,"#lifestyle, #shopping",CENTRAL
Bee Huat Department Store,department_store,1.3332638,103.9145033,BEDOK,Bedok Reservoir Road,10.55 - 20.43,1,"#lifestyle, #shopping",EAST
Lim Aik Seng Departmental Store,department_store,1.3329111,103.9149701,BEDOK,Bedok Reservoir Road,23.66 - 32.22,3,"#lifestyle, #shopping",EAST
Japan Home,department_store,1.2642799,103.8200426,BUKIT MERAH,Maritime Square,21.95 - 31.72,3,"#lifestyle, #shopping",CENTRAL
Don Don Donki Clarke Quay Central,department_store,1.2890537,103.8467263,SINGAPORE RIVER,Eu Tong Sen Street,26.33 - 31.81,1,"#lifestyle, #shopping",CENTRAL
Marks & Spencer,department_store,1.3015533,103.9051644,MARINE PARADE,Marine Parade Road,15.13 - 20.83,4,"#lifestyle, #shopping",CENTRAL
Marks & Spencer,department_store,1.303487,103.83587,ORCHARD,Paragon,27.50 - 34.77,1,"#lifestyle, #shopping",CENTRAL
Marks & Spencer,department_store,1.3047328,103.8306664,ORCHARD,Orchard Road,13.79 - 21.83,1,"#lifestyle, #shopping",CENTRAL
Muji,department_store,1.3001996,103.8559688,DOWNTOWN CORE,Victoria Street,15.64 - 25.63,4,"#lifestyle, #shopping",CENTRAL
Harvey Norman,department_store,1.3013709,103.8397347,ORCHARD,Orchard Road,16.74 - 24.34,4,"#lifestyle, #shopping",CENTRAL
Muji,department_store,1.3033929,103.8356361,ORCHARD,Orchard Road,21.34 - 30.35,5,"#lifestyle, #shopping",CENTRAL
Muji,department_store,1.3009232,103.8383746,ORCHARD,Orchard Road,25.52 - 33.27,1,"#lifestyle, #shopping",CENTRAL
Muji,department_store,1.3540529,103.9450256,TAMPINES,Tampines 1,25.03 - 33.71,4,"#lifestyle, #shopping",EAST
Da You (Chinatown) Departmental Store Pte Ltd ,department_store,1.2829501,103.8426765,OUTRAM,Smith Street New Bridge Centre,22.51 - 28.12,5,"#lifestyle, #shopping",CENTRAL
Marks & Spencer,department_store,1.3174895,103.8926132,GEYLANG,PLQ Mall,11.90 - 20.02,3,"#lifestyle, #shopping",CENTRAL
Tiong Bahru Bakery,cafe,1.3013209,103.8400063,ORCHARD,The Centrepoint,20.94 - 29.46,3,"#chill, #date-night, #dining, #social, #work-friendly",CENTRAL
PS cafe,cafe,1.3047042,103.8110709,TANGLIN,Harding Road,28.50 - 34.56,2,"#chill, #dining",CENTRAL
PS Cafe,cafe,1.3068516,103.8298378,ORCHARD,Orchard Road,26.46 - 36.21,3,"#chill, #dining, #family, #social, #work-friendly",CENTRAL
Coffee Shop - Chicken Rice,cafe,1.348953,103.93298,TAMPINES,Street 81,18.29 - 25.07,5,"#chill, #dining, #pet-friendly, #work-friendly",EAST
Mixue,cafe,1.3003144,103.8552471,ROCHOR,Victoria Street,24.93 - 33.91,5,"#chill, #dining, #family, #work-friendly",CENTRAL
Grill & Pasta,cafe,1.3722892,103.8290509,ANG MO KIO,Jalan Leban,23.00 - 29.12,5,"#chill, #dining, #pet-friendly, #social",NORTH-EAST
Starbucks,cafe,1.3388938,103.705622,JURONG WEST,Jurong West Central 3 #03-52/52A Jurong Point,18.61 - 23.67,4,"#bonding, #chill, #dining, #work-friendly",WEST
Starbucks,cafe,1.3064544,103.8324156,ORCHARD,Scotts Road,14.20 - 20.16,4,"#chill, #dining, #work-friendly",CENTRAL
Coastal Rhythm,cafe,1.3056033,103.9317231,BEDOK,East Coast Parkway,19.22 - 29.07,4,"#chill, #date-night, #dining, #family, #social, #work-friendly",EAST
Starbucks,cafe,1.3055489,103.7728511,QUEENSTOWN,College Avenue West,14.92 - 21.24,4,"#chill, #dining, #work-friendly",CENTRAL
Starbucks,cafe,1.3019206,103.849799,ROCHOR,Wilkie Road,25.16 - 32.06,4,"#chill, #date-night, #dining, #family, #social, #work-friendly",CENTRAL
Nanyang Old Coffee,cafe,1.2818086,103.8448952,OUTRAM,South Bridge Road,23.63 - 32.10,4,"#chill, #date-night, #dining, #work-friendly",CENTRAL
s(he)brews caf,cafe,1.2992209,103.801392,QUEENSTOWN,Commonwealth Avenue,21.25 - 26.62,2,"#chill, #date-night, #dining, #social, #work-friendly",CENTRAL
Tobys Estate,cafe,1.2899337,103.8374006,SINGAPORE RIVER,Rodyk Street,23.11 - 31.31,1,"#bonding, #chill, #dining, #work-friendly",CENTRAL
Earlybird,cafe,1.3028912,103.8581886,ROCHOR,Jalan Pinang,15.94 - 23.08,1,"#bonding, #chill, #dining, #family, #pet-friendly, #social",CENTRAL
Cafe O,cafe,1.2998702,103.8548425,ROCHOR,Victoria Street,27.08 - 37.07,4,"#chill, #date-night, #dining, #family, #social",CENTRAL
Starbucks,cafe,1.4352133,103.7868133,WOODLANDS,South Woodlands Drive,29.34 - 36.63,3,"#chill, #dining, #family, #pet-friendly, #work-friendly",NORTH
Flock Caf,cafe,1.2835291,103.8302138,BUKIT MERAH,Moh Guan Terrace,21.99 - 30.89,2,"#bonding, #chill, #dining, #family, #pet-friendly, #social, #work-friendly",CENTRAL
NTUC Foodfare,cafe,1.3096712,103.7685046,CLEMENTI,Clementi Avenue 1,22.96 - 32.04,3,"#bonding, #chill, #dining, #work-friendly",WEST
Starbucks,cafe,1.2775874,103.8472839,DOWNTOWN CORE,Robinson Road,17.82 - 26.50,3,"#chill, #dining",CENTRAL
Coffee Shop,cafe,1.2833675,103.8156713,BUKIT MERAH,Bukit Merah Central,11.46 - 21.09,3,"#bonding, #chill, #dining, #family, #social",CENTRAL
Starbucks,cafe,1.3129222,103.9254991,BEDOK,Jalan Jamal,21.23 - 28.22,2,"#chill, #date-night, #dining, #social, #work-friendly",EAST
The Audacious Cakery,cafe,1.2774171,103.839582,BUKIT MERAH,Everton Park,25.30 - 31.77,5,"#bonding, #chill, #dining, #family, #pet-friendly, #social",CENTRAL
Toast Box,cafe,1.3081278,103.8622322,KALLANG,French Road,12.69 - 22.36,2,"#chill, #dining, #social, #work-friendly",CENTRAL
Blk 851 Coffee Shop,cafe,1.3467079,103.6927317,JURONG WEST,Jurong West Street 81,27.38 - 34.27,3,"#bonding, #chill, #date-night, #dining, #family, #work-friendly",WEST
The Reading Room,cafe,1.2790186,103.8405488,OUTRAM,Bukit Pasoh Road,21.95 - 27.59,3,"#chill, #dining, #family, #pet-friendly",CENTRAL
One 2 Drink,cafe,1.310709,103.8607693,KALLANG,Horne Road,13.09 - 19.71,3,"#bonding, #chill, #date-night, #dining, #work-friendly",CENTRAL
Chye Seng Huat Hardware,cafe,1.3115727,103.8603282,KALLANG,Tyrwhitt Road,19.26 - 27.39,1,"#chill, #dining, #family, #social, #work-friendly",CENTRAL
Toast Box,cafe,1.3341442,103.8895358,HOUGANG,Tai Seng Street,20.54 - 27.44,5,"#chill, #dining, #family, #social, #work-friendly",NORTH-EAST
De Riya,cafe,1.3133782,103.8994784,GEYLANG,Joo Chiat Road,25.47 - 34.15,1,"#bonding, #chill, #dining, #family, #pet-friendly, #work-friendly",CENTRAL
JC Coffee Houzz,cafe,1.3128264,103.9000546,GEYLANG,Joo Chiat Road,26.16 - 32.85,2,"#bonding, #chill, #dining, #family, #work-friendly",CENTRAL
Samsim Vietnam Cafe,cafe,1.3110415,103.9013242,GEYLANG,Joo Chiat Road,20.68 - 28.30,5,"#bonding, #chill, #date-night, #dining, #work-friendly",CENTRAL
Starbucks,cafe,1.3015253,103.8569123,DOWNTOWN CORE,North Bridge Road,21.23 - 29.66,1,"#chill, #date-night, #dining, #social",CENTRAL
The Coffee Bean & Tea Leaf,cafe,1.3395564,103.7070854,JURONG WEST,Jurong West Central 2,28.75 - 37.38,1,"#chill, #dining, #family",WEST
Starbucks,cafe,1.3054958,103.7877447,QUEENSTOWN,Rochester Park,23.51 - 32.10,5,"#chill, #dining, #family, #work-friendly",CENTRAL
Delifrance,cafe,1.3174393,103.7858139,BUKIT TIMAH,Holland Road,22.00 - 30.86,5,"#bonding, #chill, #dining, #social, #work-friendly",CENTRAL
Jimmy Monkey Cafe & Bar,cafe,1.3018978,103.7902619,QUEENSTOWN,One-North Gateway,12.37 - 18.70,2,"#bonding, #chill, #dining, #family, #work-friendly",CENTRAL
Coffee-Hugg,cafe,1.2795459,103.8472103,DOWNTOWN CORE,McCallum Street,12.84 - 21.20,3,"#chill, #dining, #family, #social, #work-friendly",CENTRAL
Sarnies Cafe,cafe,1.2816102,103.8480052,OUTRAM,Telok Ayer Street,12.82 - 18.31,1,"#bonding, #chill, #dining, #family, #work-friendly",CENTRAL
Good Morning Nanyang Cafe,cafe,1.2836704,103.8437169,OUTRAM,Pagoda Street,19.96 - 25.99,1,"#chill, #dining, #social",CENTRAL
Cafe3,cafe,1.2802624,103.840749,OUTRAM,Teo Hong Road,22.76 - 30.30,1,"#chill, #dining, #social, #work-friendly",CENTRAL
Eight Cafe & Bar,cafe,1.27877,103.8409466,OUTRAM,Bukit Pasoh Road,11.67 - 20.22,2,"#chill, #dining, #family, #social, #work-friendly",CENTRAL
Bread & Hearth Artisinal Bakery Cafe,cafe,1.279998,103.8416049,OUTRAM,Keong Saik Road,27.82 - 35.57,2,"#chill, #dining, #social, #work-friendly",CENTRAL
The New Harbor Cafe And Bar,cafe,1.2778481,103.8435064,OUTRAM,Tanjong Pagar Road,20.53 - 26.18,1,"#chill, #date-night, #dining, #family, #social, #work-friendly",CENTRAL
PS Cafe,cafe,1.2806518,103.8463297,OUTRAM,Ann Siang Road,20.72 - 27.89,2,"#chill, #date-night, #dining, #family, #social",CENTRAL
Vanilla Bar and Cafe,cafe,1.2817131,103.8477241,OUTRAM,Boon Tat Street,29.70 - 38.56,5,"#chill, #date-night, #dining, #family, #work-friendly",CENTRAL
Caf Insadong,cafe,1.2817757,103.8451344,OUTRAM,South Bridge Road,12.53 - 18.84,5,"#bonding, #chill, #dining, #social, #work-friendly",CENTRAL
Tuxedo,cafe,1.2760366,103.8435529,OUTRAM,Gopeng Street,15.06 - 24.82,1,"#chill, #dining, #pet-friendly, #work-friendly",CENTRAL
5 The Moments Cafe,cafe,1.278066,103.8438142,OUTRAM,Tanjong Pagar Road,18.47 - 24.94,2,"#chill, #dining, #family, #social",CENTRAL
Drury Lane,cafe,1.2782815,103.8435791,OUTRAM,Tanjong Pagar Road,12.04 - 20.60,2,"#chill, #dining, #family, #social",CENTRAL
Yuen Yeung,cafe,1.2797635,103.8427965,OUTRAM,Neil Road,15.99 - 21.28,2,"#chill, #date-night, #dining, #family, #work-friendly",CENTRAL
Qafe by Night,cafe,1.2795007,103.8440883,OUTRAM,Tanjong Pagar Road,27.50 - 33.83,3,"#chill, #dining, #family, #social, #work-friendly",CENTRAL
Ardents Cafe Bar,cafe,1.2796764,103.8423536,OUTRAM,Neil Road,23.75 - 30.44,5,"#chill, #dining, #family, #pet-friendly, #work-friendly",CENTRAL
fieldnotes,cafe,1.2797824,103.8428436,OUTRAM,Neil Road,29.55 - 35.99,4,"#bonding, #chill, #dining, #family, #social",CENTRAL
May Wongs Cafe,cafe,1.2797301,103.8423784,OUTRAM,Neil Road,14.44 - 19.93,4,"#chill, #dining, #social, #work-friendly",CENTRAL
ReStore,cafe,1.2776397,103.8433965,OUTRAM,Tanjong Pagar Road,22.21 - 32.20,3,"#chill, #date-night, #dining, #family, #work-friendly",CENTRAL
KOI Th,cafe,1.3072164,103.7901223,QUEENSTOWN,North Buona Vista Road,12.77 - 20.39,2,"#chill, #dining",CENTRAL
Strangers Reunion Waffles,cafe,1.2769715,103.8363345,BUKIT MERAH,Kampong Bahru Road,26.88 - 34.51,3,"#bonding, #chill, #dining, #family",CENTRAL
Artisan Boulangerie Co,cafe,1.2783661,103.8508048,DOWNTOWN CORE,Marina View,28.87 - 37.73,3,"#chill, #dining, #family",CENTRAL
Dimbulah (Market Street),cafe,1.2822928,103.8504676,DOWNTOWN CORE,Market Street,13.89 - 21.85,1,"#chill, #date-night, #dining, #family, #pet-friendly, #work-friendly",CENTRAL
Starbucks,cafe,1.2811501,103.8510261,DOWNTOWN CORE,Raffles Quay,24.18 - 33.98,5,"#bonding, #chill, #dining, #family, #social",CENTRAL
Starbucks,cafe,1.2781237,103.8504885,DOWNTOWN CORE,Marina View,24.02 - 29.74,4,"#chill, #date-night, #dining, #work-friendly",CENTRAL
Baker & Cook,cafe,1.3363877,103.7681279,BUKIT TIMAH,Eng Kong Terrace,11.46 - 16.75,2,"#bonding, #chill, #date-night, #dining, #family, #pet-friendly, #social, #work-friendly",CENTRAL
Baker And Cook,cafe,1.3115635,103.7966535,BUKIT TIMAH,Jalan Merah Saga,21.74 - 28.34,4,"#chill, #dining, #family, #social, #work-friendly",CENTRAL
Toast Box,cafe,1.2793273,103.8509999,DOWNTOWN CORE,Marina View,13.39 - 22.56,5,"#bonding, #chill, #dining, #family, #work-friendly",CENTRAL
baker & cook,cafe,1.3209325,103.9243106,BEDOK,Swan Lake Avenue,16.81 - 22.98,4,"#chill, #dining, #family",EAST
Dutch Colony Coffee Co.,cafe,1.3142525,103.9195276,BEDOK,Frankel Avenue,22.98 - 32.18,3,"#bonding, #chill, #date-night, #dining, #family, #work-friendly",EAST
Starbucks,cafe,1.3469027,103.6801219,WESTERN WATER CATCHMENT,Nanyang Drive,18.18 - 26.57,1,"#chill, #dining, #family, #social, #work-friendly",WEST
Gelre,cafe,1.3469695,103.680847,WESTERN WATER CATCHMENT,Nanyang Avenue,22.20 - 30.70,2,"#chill, #dining, #work-friendly",WEST
Fun Toast,cafe,1.3799401,103.7605089,CHOA CHU KANG,Woodlands Road,14.91 - 21.06,4,"#bonding, #chill, #dining, #family, #social, #work-friendly",WEST
Vernacular Coffee,cafe,1.3101303,103.881877,GEYLANG,Guillemard Road,21.75 - 30.60,3,"#chill, #dining, #work-friendly",CENTRAL
Koi Cafe,cafe,1.429839,103.8362533,YISHUN,Yishun Central 1,10.78 - 18.38,4,"#chill, #dining, #family, #social, #work-friendly",NORTH
ToMo Cafe,cafe,1.351474,103.8353851,BISHAN,Upper Thomson Road,29.51 - 35.27,5,"#chill, #dining, #family, #social, #work-friendly",CENTRAL
Habitat Coffee,cafe,1.3527826,103.8345094,BISHAN,Upper Thomson Road,10.99 - 19.56,3,"#bonding, #chill, #dining",CENTRAL
(Working Title),cafe,1.3029196,103.8519556,ROCHOR,McNally Street,24.38 - 31.05,2,"#bonding, #chill, #date-night, #dining",CENTRAL
Chock Full of Beans,cafe,1.3894615,103.9873065,CHANGI,Changi Village Road,17.08 - 25.41,4,"#bonding, #chill, #dining, #family",EAST
Mahmuds Tandoor,cafe,1.3023348,103.8596039,ROCHOR,Kandahar Street,15.48 - 21.81,4,"#chill, #dining, #family, #social",CENTRAL
Symmetry cafe,cafe,1.3039089,103.8592205,ROCHOR,Jalan Kubor,11.73 - 20.52,1,"#bonding, #chill, #dining, #family, #work-friendly",CENTRAL
(working title),cafe,1.3008318,103.8596674,ROCHOR,Arab Street,21.28 - 26.84,4,"#bonding, #chill, #date-night, #dining, #family",CENTRAL
Foot code,cafe,1.3285419,103.6940775,JURONG WEST,Kian Teck Avenue,12.38 - 17.56,5,"#chill, #date-night, #dining",WEST
Starbucks,cafe,1.2900978,103.8497951,DOWNTOWN CORE,North Bridge Road,11.16 - 20.36,4,"#bonding, #chill, #date-night, #dining, #family, #work-friendly",CENTRAL
Tolidos Espresso Nook,cafe,1.3045344,103.8608683,KALLANG,Crawford Lane,16.09 - 21.36,4,"#bonding, #chill, #dining, #family, #work-friendly",CENTRAL
The Coffee Bean & Tea Leaf,cafe,1.3011048,103.9129616,MARINE PARADE,East Coast Parkway,26.07 - 33.89,4,"#chill, #date-night, #dining, #family",CENTRAL
Simply Bread,cafe,1.3306316,103.7957476,BUKIT TIMAH,Fifth Avenue,29.90 - 39.61,3,"#bonding, #chill, #dining, #pet-friendly, #work-friendly",CENTRAL
Kyushu Pancake ,cafe,1.3102849,103.7947402,QUEENSTOWN,Lorong Liput,15.67 - 24.47,1,"#chill, #dining, #family, #work-friendly",CENTRAL
British Indian Curry Hut,cafe,1.3116797,103.7947452,QUEENSTOWN,Lorong Mambong,29.35 - 37.25,4,"#bonding, #chill, #dining, #family, #social, #work-friendly",CENTRAL
Tai Cheong Bakery,cafe,1.3106391,103.7950082,QUEENSTOWN,Lorong Liput,18.40 - 28.17,3,"#bonding, #chill, #dining, #pet-friendly, #work-friendly",CENTRAL
The Bakery Chef,cafe,1.2841293,103.816035,BUKIT MERAH,Jalan Bukit Merah Central,12.89 - 19.99,5,"#bonding, #chill, #date-night, #dining, #family, #social",CENTRAL
618 Sim Carrot Cake,cafe,1.4187636,103.835592,YISHUN,Yishun Ring Road,22.56 - 30.24,2,"#chill, #dining, #family, #pet-friendly, #social",NORTH
The Coffee Bean & Tea Leaf,cafe,1.2995881,103.8540795,ROCHOR,Victoria Street,20.85 - 30.13,4,"#chill, #dining, #family, #work-friendly",CENTRAL
